type	status	Coverage	genome
specific	A	0	K
specific	A	0.1249993	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0.2499981	K
specific	A	0	K
specific	A	0.2500006	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0.4000016	K
specific	A	0.1428573	K
specific	A	0.3333289	K
specific	A	0	K
specific	A	0	K
specific	A	0.1250001	K
specific	A	1	K
specific	A	0	K
specific	A	0.1666639	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0.6666711	K
specific	A	0	K
specific	A	0.6666711	K
specific	A	0.500005	K
specific	A	0.2222227	K
specific	A	0	K
specific	A	0	K
specific	A	0.6666711	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0.3333289	K
specific	A	1	K
specific	A	0	K
specific	A	1	K
specific	A	0	K
specific	A	0	K
specific	A	0.499995	K
specific	A	0.3333355	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	1	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0.2000008	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	1	K
specific	A	0	K
specific	A	0.5000025	K
specific	A	0	K
specific	A	0.4000016	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0.2499962	K
specific	A	0	K
specific	A	0	K
specific	A	0.499995	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0.6666644	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0.500005	K
specific	A	0	K
specific	A	0.2000008	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0.5000025	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0.0666654	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	1	K
specific	A	0.4000016	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0.2000004	K
specific	A	0	K
specific	A	0.1428547	K
specific	A	0.3333289	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0.2222205	K
specific	A	0.2000008	K
specific	A	0	K
specific	A	0.2000008	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0.1818185	K
specific	A	0	K
specific	A	0.3333344	K
specific	A	0.5000025	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	1	K
specific	A	0.1333335	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	1	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	1	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0.500005	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	1	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	1	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	1	K
specific	A	0	K
specific	A	1	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	1	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	1	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0.075	K
specific	A	0.6666644	K
specific	A	0.3999976	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0.4000016	K
specific	A	0.1052633	K
specific	A	0.2500006	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0.1379311	K
specific	A	0	K
specific	A	0	K
specific	A	0.0833334	K
specific	A	0.2000008	K
specific	A	0.1111114	K
specific	A	0.0869557	K
specific	A	0.0833334	K
specific	A	0.1290317	K
specific	A	0	K
specific	A	0.294118	K
specific	A	0	K
specific	A	0	K
specific	A	0.0869566	K
specific	A	0	K
specific	A	0.1052633	K
specific	A	0	K
specific	A	0.1176472	K
specific	A	0.1176472	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0.2000008	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0.2499981	K
specific	A	0.3333344	K
specific	A	0.0740741	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0.1052633	K
specific	A	0	K
specific	A	0.1000001	K
specific	A	0	K
specific	A	0.3333355	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0.4000016	K
specific	A	0	K
specific	A	0.2857122	K
specific	A	0.499995	K
specific	A	0	K
specific	A	0.2857151	K
specific	A	0	K
specific	A	0.1538464	K
specific	A	0.3333289	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0.1428573	K
specific	A	0.5000025	K
specific	A	0.1249978	K
specific	A	0.3999976	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0.4000016	K
specific	A	0	K
specific	A	0	K
specific	A	0.1538464	K
specific	A	0.3999976	K
specific	A	0	K
specific	A	0.3333289	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0.4000016	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0.5000025	K
specific	A	1	K
specific	A	0	K
specific	A	0	K
specific	A	0.499995	K
specific	A	0.2499962	K
specific	A	0	K
specific	A	0.1250001	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	1	K
specific	A	0	K
specific	A	0.6666644	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0.6666711	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	1	K
specific	A	0.1333335	K
specific	A	0	K
specific	A	0	K
specific	A	0.2500006	K
specific	A	0.3333289	K
specific	A	0	K
specific	A	0.6666711	K
specific	A	0	K
specific	A	0	K
specific	A	0.2500013	K
specific	A	1	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0.3999976	K
specific	A	0.3333289	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0.1666639	K
specific	A	0.500005	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0.499995	K
specific	A	1	K
specific	A	0.1249978	K
specific	A	0	K
specific	A	0	K
specific	A	1	K
specific	A	0	K
specific	A	0.1111091	K
specific	A	0	K
specific	A	1	K
specific	A	0	K
specific	A	1	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0.499995	K
specific	A	0	K
specific	A	0.2000004	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0.499995	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	1	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	1	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	1	K
specific	A	1	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	1	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0.1052632	K
specific	A	0.1111112	K
specific	A	0	K
specific	A	0.500005	K
specific	A	0.1249989	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0.2500013	K
specific	A	0	K
specific	A	0	K
specific	A	0.499995	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0.500005	K
specific	A	0.3999976	K
specific	A	0.1052622	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0.0681814	K
specific	A	0	K
specific	A	0.2105265	K
specific	A	0	K
specific	A	0.266667	K
specific	A	0.05	K
specific	A	0.1515152	K
specific	A	0.2142846	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0.0769231	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0.0999982	K
specific	A	0.2499981	K
specific	A	1	K
specific	A	0.1428576	K
specific	A	0	K
specific	A	1	K
specific	A	0	K
specific	A	0	K
specific	A	0.4285698	K
specific	A	0.1428576	K
specific	A	0	K
specific	A	0	K
specific	A	0.1428573	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0.4000016	K
specific	A	0	K
specific	A	0	K
specific	A	0.1428573	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0.2500006	K
specific	A	0.2499962	K
specific	A	0.3333311	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0.500005	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0.6666644	K
specific	A	0	K
specific	A	0.6666711	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0.4000016	K
specific	A	0	K
specific	A	0	K
specific	A	0.2500013	K
specific	A	0.1111091	K
specific	A	0	K
specific	A	0	K
specific	A	0.6666644	K
specific	A	0.6666711	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	1	K
specific	A	0.3333289	K
specific	A	0.6666711	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	1	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0.499995	K
specific	A	0.6666711	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0.499995	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0.3333289	K
specific	A	0	K
specific	A	0.3333289	K
specific	A	1	K
specific	A	0	K
specific	A	0	K
specific	A	0.3333355	K
specific	A	0.1428547	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0.500005	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0.3333289	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0.6666644	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0.2500013	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0.5000025	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0.499995	K
specific	A	0	K
specific	A	0	K
specific	A	0.499995	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0.1999984	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0.2500013	K
specific	A	0	K
specific	A	0	K
specific	A	1	K
specific	A	0.500005	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0.6666711	K
specific	A	0.3333289	K
specific	A	0	K
specific	A	0	K
specific	A	0.3333344	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0.3333344	K
specific	A	0.3333344	K
specific	A	0	K
specific	A	0.2500006	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0.2222227	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	1	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	1	K
specific	A	0	K
specific	A	1	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	1	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	1	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	1	K
specific	A	1	K
specific	A	1	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	1	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0.1250001	K
specific	A	0	K
specific	A	1	K
specific	A	0	K
specific	A	0.0714286	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0.0952382	K
specific	A	0	K
specific	A	0	K
specific	A	0.0909092	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0.2857122	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0.0625001	K
specific	A	0	K
specific	A	0.1538462	K
specific	A	0.5000025	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0.1111112	K
specific	A	0.0416667	K
specific	A	0	K
specific	A	0	K
specific	A	0.1428573	K
specific	A	0	K
specific	A	0.1000001	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0.1538464	K
specific	A	0.3333289	K
specific	A	0.1176472	K
specific	A	0.1176472	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	1	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0.6666711	K
specific	A	0	K
specific	A	0.2499981	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0.1428547	K
specific	A	0	K
specific	A	0	K
specific	A	0.2000004	K
specific	A	0.500005	K
specific	A	1	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0.2499962	K
specific	A	0.6666711	K
specific	A	0	K
specific	A	0	K
specific	A	0.499995	K
specific	A	0	K
specific	A	1	K
specific	A	1	K
specific	A	0	K
specific	A	0	K
specific	A	1	K
specific	A	1	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	1	K
specific	A	1	K
specific	A	0.3333355	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0.6666711	K
specific	A	0	K
specific	A	0.2500006	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0.2857151	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0.2000004	K
specific	A	0.2000008	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0.1666669	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0.1428547	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0.1818185	K
specific	A	0	K
specific	A	0	K
specific	A	0.2500006	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0.4000016	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	1	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	1	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0.500005	K
specific	A	0	K
specific	A	0	K
specific	A	1	K
specific	A	1	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0.1481483	K
specific	A	0	K
specific	A	0.1111091	K
specific	A	0.2857151	K
specific	A	0.500005	K
specific	A	0.0263153	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0.1000001	K
specific	A	0	K
specific	A	0.0425532	K
specific	A	0.0714286	K
specific	A	0.499995	K
specific	A	0.3999976	K
specific	A	0	K
specific	A	0.1052633	K
specific	A	0	K
specific	A	1	K
specific	A	0.5000025	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0.187499	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0.0625	K
specific	A	0	K
specific	A	0.1538464	K
specific	A	0.0689656	K
specific	A	0	K
specific	A	0	K
specific	A	0.4000016	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0.0714286	K
specific	A	0	K
specific	A	0	K
specific	A	0.1500002	K
specific	A	0	K
specific	A	0.0689656	K
specific	A	0	K
specific	A	0.1538464	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0.3333322	K
specific	A	0	K
specific	A	0.5000025	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0.6666644	K
specific	A	0.2000004	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0.6666711	K
specific	A	0	K
specific	A	0	K
specific	A	0.3333355	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0.2500013	K
specific	A	0	K
specific	A	0	K
specific	A	0.6666711	K
specific	A	0.1666672	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0.1250003	K
specific	A	0	K
specific	A	0	K
specific	A	0.1666672	K
specific	A	0	K
specific	A	0	K
specific	A	0.3333355	K
specific	A	0	K
specific	A	0.1999968	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0.4999975	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0.5000025	K
specific	A	0	K
specific	A	0.6666644	K
specific	A	0	K
specific	A	1	K
specific	A	0	K
specific	A	0.3333355	K
specific	A	0	K
specific	A	0	K
specific	A	0.3999976	K
specific	A	0	K
specific	A	0.3333311	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0.4285698	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0.4000016	K
specific	A	0.1999968	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0.1538464	K
specific	A	0	K
specific	A	0	K
specific	A	0.5000025	K
specific	A	0	K
specific	A	0.2500013	K
specific	A	0	K
specific	A	0	K
specific	A	0.3333344	K
specific	A	0.1249989	K
specific	A	0.1999968	K
specific	A	0	K
specific	A	0.4999987	K
specific	A	0	K
specific	A	0	K
specific	A	0.2857122	K
specific	A	0.1333335	K
specific	A	0	K
specific	A	0.2500006	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0.5000025	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0.499995	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	1	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	1	K
specific	A	0	K
specific	A	0	K
specific	A	1	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	1	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	1	K
specific	A	0.500005	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	1	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0.0416659	K
specific	A	0.1000001	K
specific	A	0.0399996	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0.4999975	K
specific	A	0.1666639	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0.0666654	K
specific	A	0.2222227	K
specific	A	0	K
specific	A	0	K
specific	A	0.1428573	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0.0952372	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0.1666639	K
specific	A	0	K
specific	A	0	K
specific	A	0.2500006	K
specific	A	1	K
specific	A	0	K
specific	A	1	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0.2857122	K
specific	A	0.2000004	K
specific	A	0	K
specific	A	0	K
specific	A	0.1538464	K
specific	A	0.0888889	K
specific	A	0.0526306	K
specific	A	0	K
specific	A	0.0666667	K
specific	A	0	K
specific	A	0	K
specific	A	0.2500006	K
specific	A	0.0588224	K
specific	A	0	K
specific	A	0	K
specific	A	0.0322574	K
specific	A	0.1600001	K
specific	A	0.0357136	K
specific	A	0.097561	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0.1290323	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
specific	A	0	K
