index	FPKM	status	genome
Grai_09G000760.1	7.866309	B	D
Grai_09G000770.1	2.934049	B	D
Grai_09G000780.1	0.161974	B	D
Grai_09G000790.1	107.018013	B	D
Grai_09G000800.1	4.010486	B	D
Grai_09G000810.1	3.343282	B	D
Grai_09G000820.1	7.013953	B	D
Grai_09G000830.1	0.0	B	D
Grai_09G000840.1	0.163410	B	D
Grai_09G000850.1	5.541441	B	D
Grai_09G000860.1	4.755290	B	D
Grai_09G000870.1	0.094033	B	D
Grai_09G000880.1	2.624681	B	D
Grai_09G000890.1	3.789290	B	D
Grai_09G000900.1	55.201229	B	D
Grai_09G000910.1	0.000000	B	D
Grai_09G000920.1	29.716007	B	D
Grai_09G000930.1	0.0	B	D
Grai_09G000940.1	2.112251	B	D
Grai_09G000950.1	36.784851	B	D
Grai_09G000960.1	5.260023	B	D
Grai_09G000970.1	480.591583	B	D
Grai_09G000980.1	0.0	B	D
Grai_09G000990.1	8.377179	B	D
Grai_09G001000.1	89.170723	B	D
Grai_09G001010.1	15.789014	B	D
Grai_09G001020.1	5.631722	B	D
Grai_09G001030.1	14.010803	B	D
Grai_09G001040.1	25.630783	B	D
Grai_09G001050.1	8.397046	B	D
Grai_09G001060.1	45.819160	B	D
Grai_09G001070.1	8.575640	B	D
Grai_09G001080.1	8.009179	B	D
Grai_09G001090.1	1.837022	B	D
Grai_09G001100.1	10.131342	B	D
Grai_09G001110.1	2.844622	B	D
Grai_09G001120.1	22.775740	B	D
Grai_09G001130.1	0.142942	B	D
Grai_09G001140.1	7.114543	B	D
Grai_09G001150.1	14.417953	B	D
Grai_09G001160.1	32.982296	B	D
Grai_09G001170.1	90.717995	B	D
Grai_09G001180.1	4.338773	B	D
Grai_09G001190.1	1.348151	B	D
Grai_09G001200.1	66.619179	B	D
Grai_09G001210.1	10.979777	B	D
Grai_09G001220.1	5.689204	B	D
Grai_09G001230.1	29.758894	B	D
Grai_09G001240.1	4.280457	B	D
Grai_09G001250.1	2.811122	B	D
Grai_09G001260.1	0.339435	B	D
Grai_09G001270.1	0.402490	B	D
Grai_09G001280.1	6.301001	B	D
Grai_09G001290.1	0.770295	B	D
Grai_09G001300.1	0.382959	B	D
Grai_09G001310.1	72.540726	B	D
Grai_09G001320.1	0.0	B	D
Grai_09G001330.1	0.046813	B	D
Grai_09G001340.1	37.153561	B	D
Grai_09G001350.1	3.337565	B	D
Grai_09G001360.1	4.686560	B	D
Grai_09G001370.1	1.772790	B	D
Grai_09G001380.1	0.0	B	D
Grai_09G001390.1	30.870367	B	D
Grai_09G001400.1	0.0	B	D
Grai_09G001410.1	0.0	B	D
Grai_09G001420.1	0.0	B	D
Grai_09G001430.1	31.184307	B	D
Grai_09G001440.1	0.0	B	D
Grai_09G001450.1	4.478755	B	D
Grai_09G001460.1	3.608836	B	D
Grai_09G001470.1	10.160893	B	D
Grai_09G001480.1	29.859549	B	D
Grai_09G001490.1	0.000000	B	D
Grai_09G001500.1	0.000000	B	D
Grai_09G001510.1	0.000000	B	D
Grai_09G001520.1	2.803023	B	D
Grai_09G001530.1	0.000000	B	D
Grai_09G001540.1	14.425875	B	D
Grai_09G001550.1	29.271011	B	D
Grai_09G001560.1	22.789608	B	D
Grai_09G001570.1	3.576075	B	D
Grai_09G001580.1	4.586801	B	D
Grai_09G001590.1	0.378732	B	D
Grai_09G001600.1	0.000000	B	D
Grai_09G001610.1	4.762446	B	D
Grai_09G001620.1	0.020969	B	D
Grai_09G001630.1	0.560975	B	D
Grai_09G001640.1	10.852149	B	D
Grai_09G001650.1	0.0	A	D
Grai_09G001660.1	0.729764	A	D
Grai_09G001670.1	0.922294	A	D
Grai_09G001680.1	6.286335	A	D
Grai_09G001690.1	0.0	A	D
Grai_09G001700.1	0.000000	A	D
Grai_09G001710.1	0.0	A	D
Grai_09G001720.1	0.752645	A	D
Grai_09G001730.1	15.532734	A	D
Grai_09G001740.1	0.0	A	D
Grai_09G001750.1	0.0	A	D
Grai_09G001760.1	0.0	A	D
Grai_09G001770.1	0.0	A	D
Grai_09G001780.1	0.027571	A	D
Grai_09G001790.1	9.170864	A	D
Grai_09G001800.1	4.442934	A	D
Grai_09G001810.1	14.526245	A	D
Grai_09G001820.1	0.000000	A	D
Grai_09G001830.1	0.000000	A	D
Grai_09G001840.1	215.059662	A	D
Grai_09G001850.1	44.183353	A	D
Grai_09G001860.1	0.0	A	D
Grai_09G001870.1	15.550316	A	D
Grai_09G001880.1	0.0	A	D
Grai_09G001890.1	2.384769	A	D
Grai_09G001900.1	62.659401	A	D
Grai_09G001910.1	0.108538	A	D
Grai_09G001920.1	11.830027	A	D
Grai_09G001930.1	11.195186	A	D
Grai_09G001940.1	4.042952	A	D
Grai_09G001950.1	0.0	A	D
Grai_09G001960.1	0.0	A	D
Grai_09G001970.1	0.0	A	D
Grai_09G001980.1	0.0	A	D
Grai_09G001990.1	0.0	A	D
Grai_09G002000.1	0.0	A	D
Grai_09G002010.1	0.056345	A	D
Grai_09G002020.1	0.0	A	D
Grai_09G002030.1	0.0	A	D
Grai_09G002040.1	0.0	A	D
Grai_09G002050.1	0.0	A	D
Grai_09G002060.1	0.0	A	D
Grai_09G002070.1	7.085450	A	D
Grai_09G002080.1	0.0	A	D
Grai_09G002090.1	0.0	A	D
Grai_09G002100.1	0.0	A	D
Grai_09G002110.1	0.0	A	D
Grai_09G002120.1	0.0	A	D
Grai_09G002130.1	0.0	A	D
Grai_09G002140.1	0.0	A	D
Grai_09G002150.1	0.0	A	D
Grai_09G002160.1	0.0	A	D
Grai_09G002170.1	0.145031	A	D
Grai_09G002180.1	0.0	A	D
Grai_09G002190.1	0.0	A	D
Grai_09G002200.1	0.126436	A	D
Grai_09G002210.1	0.035233	A	D
Grai_09G002220.1	0.0	A	D
Grai_09G002230.1	0.036785	A	D
Grai_09G002240.1	0.0	A	D
Grai_09G002250.1	0.000000	A	D
Grai_09G002260.1	8.666603	A	D
Grai_09G002270.1	0.089753	A	D
Grai_09G002280.1	106.162743	A	D
Grai_09G002290.1	1.044511	A	D
Grai_09G002300.1	0.0	A	D
Grai_09G002310.1	0.134922	A	D
Grai_09G002320.1	0.043466	A	D
Grai_09G002330.1	1.366266	A	D
Grai_09G002340.1	3.343659	A	D
Grai_09G002350.1	7.863049	A	D
Grai_09G002360.1	0.000000	A	D
Grai_09G002370.1	0.040240	A	D
Grai_09G002380.1	0.0	A	D
Grai_09G002390.1	0.0	A	D
Grai_09G002400.1	0.0	A	D
Grai_09G002410.1	0.0	A	D
Grai_09G002420.1	19.270700	A	D
Grai_09G002430.1	0.0	A	D
Grai_09G002440.1	7.481225	A	D
Grai_09G002450.1	4.897691	A	D
Grai_09G002460.1	1.989458	A	D
Grai_09G002470.1	6.361289	A	D
Grai_09G002480.1	0.117496	A	D
Grai_09G002490.1	0.0	A	D
Grai_09G002500.1	0.0	A	D
Grai_09G002510.1	0.0	A	D
Grai_09G002520.1	0.0	A	D
Grai_09G002530.1	0.017586	A	D
Grai_09G002540.1	0.000000	A	D
Grai_09G002550.1	2.067552	A	D
Grai_09G002560.1	2.838810	A	D
Grai_09G002570.1	0.476147	A	D
Grai_09G002580.1	107.951775	A	D
Grai_09G002590.1	0.413279	B	D
Grai_09G002600.1	0.0	B	D
Grai_09G002610.1	0.0	B	D
Grai_09G002620.1	0.738038	B	D
Grai_09G002630.1	12.275600	B	D
Grai_09G002640.1	0.875982	B	D
Grai_09G002650.1	45.687195	B	D
Grai_09G002660.1	27.239367	B	D
Grai_09G002670.1	0.336867	B	D
Grai_09G002680.1	0.0	B	D
Grai_09G002690.1	0.0	B	D
Grai_09G002700.1	33.370354	B	D
Grai_09G002710.1	10.727640	B	D
Grai_09G002720.1	109.871170	B	D
Grai_09G002730.1	0.0	B	D
Grai_09G002740.1	61.012218	B	D
Grai_09G002750.1	0.040011	B	D
Grai_09G002760.1	0.000000	B	D
Grai_09G002770.1	0.000000	B	D
Grai_09G002780.1	27.267832	B	D
Grai_09G002790.1	2.054744	B	D
Grai_09G002800.1	13.488372	B	D
Grai_09G002810.1	0.225003	B	D
Grai_09G002820.1	0.0	B	D
Grai_09G002830.1	11.580063	B	D
Grai_09G002840.1	14.354336	B	D
Grai_09G002850.1	6.765589	B	D
Grai_09G002860.1	25.120697	B	D
Grai_09G002870.1	0.000000	B	D
Grai_09G002880.1	0.000000	B	D
Grai_09G002890.1	0.089649	B	D
Grai_09G002900.1	0.0	B	D
Grai_09G002910.1	4.577628	B	D
Grai_09G002920.1	6.247131	B	D
Grai_09G002930.1	24.685011	B	D
Grai_09G002940.1	0.246897	A	D
Grai_09G002950.1	0.614755	A	D
Grai_09G002960.1	1.369892	A	D
Grai_09G002970.1	1.244072	A	D
Grai_09G002980.1	11.788163	B	D
Grai_09G002990.1	0.0	B	D
Grai_09G003000.1	17.585936	B	D
Grai_09G003010.1	2.430579	B	D
Grai_09G003020.1	1.888350	B	D
Grai_09G003030.1	13.259584	B	D
Grai_09G003040.1	0.672788	B	D
Grai_09G003050.1	20.754847	B	D
Grai_09G003060.1	0.000000	B	D
Grai_09G003070.1	0.000000	B	D
Grai_09G003080.1	87.220963	B	D
Grai_09G003090.1	17.013651	B	D
Grai_09G003100.1	0.000000	B	D
Grai_09G003110.1	0.0	B	D
Grai_09G003120.1	3.050502	B	D
Grai_09G003130.1	5.204320	B	D
Grai_09G003140.1	37.701210	B	D
Grai_09G003150.1	1.773264	A	D
Grai_09G003160.1	0.0	A	D
Grai_09G003170.1	3.020244	B	D
Grai_09G003180.1	3.647322	B	D
Grai_09G003190.1	3.806759	B	D
Grai_09G003200.1	0.057726	B	D
Grai_09G003210.1	0.0	B	D
Grai_09G003220.1	6.924848	B	D
Grai_09G003230.1	0.0	B	D
Grai_09G003240.1	7.677962	B	D
Grai_09G003250.1	25.880552	B	D
Grai_09G003260.1	8.938611	B	D
Grai_09G003270.1	3.150088	B	D
Grai_09G003280.1	0.085196	B	D
Grai_09G003290.1	0.0	B	D
Grai_09G003300.1	1.087575	B	D
Grai_09G003310.1	65.132545	B	D
Grai_09G003320.1	21.913055	A	D
Grai_09G003330.1	0.0	A	D
Grai_09G003340.1	0.0	A	D
Grai_09G003350.1	0.0	A	D
Grai_09G003360.1	0.0	A	D
Grai_09G003370.1	2.364580	A	D
Grai_09G003380.1	1.135204	A	D
Grai_09G003390.1	22.372902	A	D
Grai_09G003400.1	0.193344	A	D
Grai_09G003410.1	0.0	A	D
Grai_09G003420.1	0.000000	A	D
Grai_09G003430.1	0.0	A	D
Grai_09G003440.1	18.050476	B	D
Grai_09G003450.1	0.985952	B	D
Grai_09G003460.1	56.373898	B	D
Grai_09G003470.1	0.081471	B	D
Grai_09G003480.1	14.941911	B	D
Grai_09G003490.1	1.585172	B	D
Grai_09G003500.1	13.188212	B	D
Grai_09G003510.1	41.011024	B	D
Grai_09G003520.1	250.979645	B	D
Grai_09G003530.1	0.0	B	D
Grai_09G003540.1	3.445666	B	D
Grai_09G003550.1	3.760980	B	D
Grai_09G003560.1	6.678604	B	D
Grai_09G003570.1	1.012335	B	D
Grai_09G003580.1	1.017679	B	D
Grai_09G003590.1	0.0	B	D
Grai_09G003600.1	27.316341	B	D
Grai_09G003610.1	17.063356	B	D
Grai_09G003620.1	0.551864	B	D
Grai_09G003630.1	3.194254	A	D
Grai_09G003640.1	7.402872	A	D
Grai_09G003650.1	9.055825	B	D
Grai_09G003660.1	1.419736	B	D
Grai_09G003680.1	0.0	A	D
Grai_09G003690.1	32.521488	A	D
Grai_09G003700.1	1.058684	A	D
Grai_09G003710.1	0.0	A	D
Grai_09G003720.1	0.0	A	D
Grai_09G003730.1	8.886886	A	D
Grai_09G003740.1	0.0	A	D
Grai_09G003750.1	14.810798	A	D
Grai_09G003760.1	0.523718	A	D
Grai_09G003770.1	0.0	A	D
Grai_09G003780.1	37.432594	A	D
Grai_09G003790.1	12.749265	B	D
Grai_09G003800.1	9.407488	B	D
Grai_09G003810.1	0.0	B	D
Grai_09G003820.1	7.700945	B	D
Grai_09G003830.1	0.0	B	D
Grai_09G003840.1	6.859595	B	D
Grai_09G003850.1	5.628653	B	D
Grai_09G003860.1	1.538738	A	D
Grai_09G003870.1	9.104436	A	D
Grai_09G003880.1	10.237826	A	D
Grai_09G003890.1	15.398492	A	D
Grai_09G003900.1	0.0	A	D
Grai_09G003910.1	10.281274	A	D
Grai_09G003920.1	5.037867	A	D
Grai_09G003930.1	0.0	A	D
Grai_09G003940.1	0.531801	A	D
Grai_09G003950.1	0.0	A	D
Grai_09G003960.1	0.0	A	D
Grai_09G003970.1	0.0	A	D
Grai_09G003980.1	0.731315	A	D
Grai_09G003990.1	0.963632	A	D
Grai_09G004000.1	11.871471	A	D
Grai_09G004010.1	0.156995	A	D
Grai_09G004020.1	19.659737	A	D
Grai_09G004030.1	0.271947	A	D
Grai_09G004040.1	0.308101	A	D
Grai_09G004050.1	0.051075	A	D
Grai_09G004060.1	1.586272	A	D
Grai_09G004070.1	0.0	A	D
Grai_09G004080.1	0.0	A	D
Grai_09G004090.1	14.963262	A	D
Grai_09G004100.1	13.588035	A	D
Grai_09G004110.1	0.134238	A	D
Grai_09G004120.1	0.292866	A	D
Grai_09G004130.1	10.749658	A	D
Grai_09G004140.1	0.0	A	D
Grai_09G004150.1	0.677116	A	D
Grai_09G004160.1	0.0	A	D
Grai_09G004170.1	0.0	A	D
Grai_09G004180.1	7.970284	A	D
Grai_09G004190.1	0.601769	A	D
Grai_09G004200.1	9.337238	A	D
Grai_09G004210.1	7.773590	A	D
Grai_09G004220.1	1.382531	A	D
Grai_09G004230.1	19.685389	A	D
Grai_09G004240.1	0.117346	A	D
Grai_09G004250.1	0.502567	A	D
Grai_09G004260.1	12.897719	A	D
Grai_09G004270.1	0.0	A	D
Grai_09G004280.1	4.472455	A	D
Grai_09G004290.1	21.737253	A	D
Grai_09G004300.1	16.900381	A	D
Grai_09G004310.1	0.0	B	D
Grai_09G004320.1	18.274828	B	D
Grai_09G004330.1	20.599293	B	D
Grai_09G004340.1	146.420364	B	D
Grai_09G004350.1	27.003847	B	D
Grai_09G004360.1	3.016826	B	D
Grai_09G004370.1	0.000000	B	D
Grai_09G004380.1	3.489799	B	D
Grai_09G004390.1	5.580906	B	D
Grai_09G004400.1	43.607723	B	D
Grai_09G004410.1	0.541157	B	D
Grai_09G004420.1	27.967817	A	D
Grai_09G004430.1	1.431598	A	D
Grai_09G004440.1	0.0	A	D
Grai_09G004450.1	0.0	A	D
Grai_09G004460.1	56.395042	A	D
Grai_09G004470.1	0.129902	A	D
Grai_09G004480.1	14.116827	B	D
Grai_09G004490.1	16.780457	B	D
Grai_09G004500.1	7.760279	B	D
Grai_09G004510.1	16.784718	B	D
Grai_09G004520.1	0.309931	B	D
Grai_09G004530.1	0.0	B	D
Grai_09G004540.1	2.482329	B	D
Grai_09G004550.1	44.205799	B	D
Grai_09G004560.1	0.092201	B	D
Grai_09G004570.1	0.0	B	D
Grai_09G004580.1	0.050837	B	D
Grai_09G004590.1	7.863049	B	D
Grai_09G004600.1	2.549134	B	D
Grai_09G004610.1	8.851872	B	D
Grai_09G004620.1	0.0	A	D
Grai_09G004630.1	0.451880	A	D
Grai_09G004640.1	13.501922	A	D
Grai_09G004650.1	1.903770	A	D
Grai_09G004660.1	1.131864	A	D
Grai_09G004670.1	49.488251	A	D
Grai_09G004680.1	0.0	A	D
Grai_09G004690.1	0.0	A	D
Grai_09G004700.1	10.133859	A	D
Grai_09G004710.1	3.875965	A	D
Grai_09G004720.1	0.0	A	D
Grai_09G004730.1	0.0	A	D
Grai_09G004740.1	0.0	A	D
Grai_09G004750.1	18.194645	A	D
Grai_09G004760.1	0.000000	A	D
Grai_09G004770.1	172.237152	A	D
Grai_09G004780.1	0.895152	A	D
Grai_09G004790.1	0.0	A	D
Grai_09G004800.1	3.384020	A	D
Grai_09G004810.1	0.072167	A	D
Grai_09G004820.1	0.0	A	D
Grai_09G004830.1	8.767841	A	D
Grai_09G004840.1	0.0	A	D
Grai_09G004850.1	0.0	A	D
Grai_09G004860.1	2.885852	A	D
Grai_09G004870.1	1.486610	A	D
Grai_09G004880.1	0.140968	A	D
Grai_09G004890.1	0.0	A	D
Grai_09G004900.1	3.874656	A	D
Grai_09G004910.1	5.073304	A	D
Grai_09G004920.1	3.658719	A	D
Grai_09G004930.1	0.0	A	D
Grai_09G004940.1	0.000000	A	D
Grai_09G004950.1	0.0	A	D
Grai_09G004960.1	0.0	A	D
Grai_09G004970.1	0.0	A	D
Grai_09G004980.1	2.402314	A	D
Grai_09G004990.1	7.544837	A	D
Grai_09G005000.1	1.136812	A	D
Grai_09G005010.1	0.370987	A	D
Grai_09G005020.1	0.0	A	D
Grai_09G005030.1	11.784325	A	D
Grai_09G005040.1	1.056957	A	D
Grai_09G005050.1	17.899017	A	D
Grai_09G005060.1	31.912821	A	D
Grai_09G005070.1	0.022255	A	D
Grai_09G005080.1	4.530702	A	D
Grai_09G005090.1	2.811633	A	D
Grai_09G005100.1	34.977398	A	D
Grai_09G005110.1	0.0	A	D
Grai_09G005120.1	0.0	A	D
Grai_09G005130.1	0.0	A	D
Grai_09G005140.1	0.0	A	D
Grai_09G005150.1	2.590320	A	D
Grai_09G005160.1	4.134760	A	D
Grai_09G005170.1	0.0	A	D
Grai_09G005180.1	0.0	A	D
Grai_09G005190.1	0.099293	A	D
Grai_09G005200.1	9.824797	A	D
Grai_09G005210.1	2.017736	A	D
Grai_09G005220.1	4.972818	A	D
Grai_09G005230.1	0.564466	A	D
Grai_09G005240.1	0.0	A	D
Grai_09G005250.1	15.749144	A	D
Grai_09G005260.1	15.522929	A	D
Grai_09G005270.1	0.125101	A	D
Grai_09G005280.1	0.0	A	D
Grai_09G005290.1	0.0	A	D
Grai_09G005300.1	5.197026	A	D
Grai_09G005310.1	0.0	A	D
Grai_09G005320.1	0.0	A	D
Grai_09G005330.1	0.0	A	D
Grai_09G005340.1	0.173439	A	D
Grai_09G005350.1	18.086033	A	D
Grai_09G005360.1	4.799504	A	D
Grai_09G005370.1	0.0	A	D
Grai_09G005380.1	17.850464	A	D
Grai_09G005390.1	0.0	A	D
Grai_09G005400.1	0.0	A	D
Grai_09G005410.1	8.493660	A	D
Grai_09G005420.1	0.000000	A	D
Grai_09G005430.1	0.496865	A	D
Grai_09G005440.1	0.000000	A	D
Grai_09G005450.1	0.0	A	D
Grai_09G005460.1	0.0	A	D
Grai_09G005470.1	0.0	A	D
Grai_09G005480.1	2.646872	A	D
Grai_09G005490.1	0.0	A	D
Grai_09G005500.1	0.126394	A	D
Grai_09G005510.1	13.663343	A	D
Grai_09G005520.1	20.256363	A	D
Grai_09G005530.1	0.0	A	D
Grai_09G005540.1	0.0	A	D
Grai_09G005550.1	0.0	A	D
Grai_09G005560.1	12.781373	A	D
Grai_09G005570.1	10.580779	A	D
Grai_09G005580.1	5.551377	A	D
Grai_09G005590.1	0.0	A	D
Grai_09G005600.1	5.994405	A	D
Grai_09G005610.1	0.000000	A	D
Grai_09G005620.1	116.495255	A	D
Grai_09G005630.1	20.135136	A	D
Grai_09G005640.1	0.0	A	D
Grai_09G005650.1	0.0	A	D
Grai_09G005660.1	0.0	A	D
Grai_09G005670.1	11.194178	A	D
Grai_09G005680.1	0.0	A	D
Grai_09G005690.1	0.0	A	D
Grai_09G005700.1	138.923935	A	D
Grai_09G005710.1	0.0	A	D
Grai_09G005720.1	1.831570	A	D
Grai_09G005730.1	29.642069	A	D
Grai_09G005740.1	87.087280	A	D
Grai_09G005750.1	10.876941	A	D
Grai_09G005760.1	18.239222	A	D
Grai_09G005770.1	0.0	A	D
Grai_09G005780.1	44.423916	A	D
Grai_09G005790.1	99.909164	A	D
Grai_09G005800.1	1.981952	A	D
Grai_09G005810.1	3.129530	A	D
Grai_09G005820.1	0.0	A	D
Grai_09G005830.1	26.098396	A	D
Grai_09G005840.1	0.0	A	D
Grai_09G005850.1	24.293251	A	D
Grai_09G005860.1	0.0	A	D
Grai_09G005870.1	8.965343	A	D
Grai_09G005880.1	2.448146	A	D
Grai_09G005890.1	0.0	A	D
Grai_09G005900.1	0.0	A	D
Grai_09G005910.1	0.360176	A	D
Grai_09G005920.1	19.014380	A	D
Grai_09G005930.1	3.894693	A	D
Grai_09G005940.1	23.475645	A	D
Grai_09G005950.1	0.0	A	D
Grai_09G005960.1	1.005387	A	D
Grai_09G005970.1	0.0	A	D
Grai_09G005980.1	58.119564	A	D
Grai_09G005990.1	0.0	A	D
Grai_09G006000.1	10.233467	A	D
Grai_09G006010.1	0.000000	A	D
Grai_09G006020.1	0.0	A	D
Grai_09G006030.1	0.0	A	D
Grai_09G006040.1	0.0	A	D
Grai_09G006070.1	0.0	A	D
Grai_09G006080.1	0.0	A	D
Grai_09G006090.1	0.0	A	D
Grai_09G006100.1	0.0	A	D
Grai_09G006110.1	9.375619	A	D
Grai_09G006120.1	0.000000	A	D
Grai_09G006130.1	95.685402	A	D
Grai_09G006140.1	0.000000	A	D
Grai_09G006150.1	0.0	A	D
Grai_09G006160.1	0.0	A	D
Grai_09G006170.1	0.028285	A	D
Grai_09G006180.1	0.0	A	D
Grai_09G006190.1	0.0	A	D
Grai_09G006200.1	0.749506	A	D
Grai_09G006210.1	21.229958	A	D
Grai_09G006220.1	85.762939	A	D
Grai_09G006230.1	19.945848	A	D
Grai_09G006240.1	31.302612	A	D
Grai_09G006250.1	12.442248	A	D
Grai_09G006260.1	16.916439	A	D
Grai_09G006270.1	18.888966	A	D
Grai_09G006280.1	0.0	A	D
Grai_09G006290.1	95.199341	A	D
Grai_09G006300.1	0.0	A	D
Grai_09G006310.1	0.0	A	D
Grai_09G006320.1	0.411535	A	D
Grai_09G006330.1	1.907041	A	D
Grai_09G006340.1	0.0	A	D
Grai_09G006350.1	0.0	A	D
Grai_09G006360.1	0.0	A	D
Grai_09G006370.1	3.784445	A	D
Grai_09G006380.1	1.236029	A	D
Grai_09G006390.1	0.743360	A	D
Grai_09G006400.1	0.0	A	D
Grai_09G006410.1	0.0	A	D
Grai_09G006420.1	0.169534	A	D
Grai_09G006430.1	0.640921	A	D
Grai_09G006440.1	0.413870	A	D
Grai_09G006450.1	0.000000	A	D
Grai_09G006460.1	11.140211	A	D
Grai_09G006470.1	0.0	A	D
Grai_09G006480.1	0.0	A	D
Grai_09G006490.1	10.685619	A	D
Grai_09G006500.1	8.195005	A	D
Grai_09G006510.1	0.0	A	D
Grai_09G006520.1	14.618028	A	D
Grai_09G006530.1	2.417720	A	D
Grai_09G006540.1	0.0	A	D
Grai_09G006550.1	0.0	A	D
Grai_09G006560.1	21.044767	A	D
Grai_09G006570.1	0.000000	A	D
Grai_09G006580.1	2.209790	A	D
Grai_09G006590.1	0.0	A	D
Grai_09G006600.1	0.000000	A	D
Grai_09G006610.1	2.409521	A	D
Grai_09G006620.1	0.0	A	D
Grai_09G006630.1	2.596671	A	D
Grai_09G006640.1	9.742771	A	D
Grai_09G006650.1	0.0	A	D
Grai_09G006660.1	0.0	A	D
Grai_09G006670.1	139.993591	B	D
Grai_09G006680.1	2.058843	B	D
Grai_09G006690.1	0.251547	B	D
Grai_09G006700.1	0.0	A	D
Grai_09G006710.1	0.0	A	D
Grai_09G006720.1	16.277431	A	D
Grai_09G006730.1	0.090369	A	D
Grai_09G006740.1	25.206640	A	D
Grai_09G006750.1	0.033718	A	D
Grai_09G006760.1	1.911040	A	D
Grai_09G006770.1	0.421657	A	D
Grai_09G006780.1	5.968931	A	D
Grai_09G006790.1	0.0	A	D
Grai_09G006800.1	1.813341	A	D
Grai_09G006810.1	20.593002	A	D
Grai_09G006820.1	7.050937	A	D
Grai_09G006830.1	2.670574	A	D
Grai_09G006840.1	0.0	B	D
Grai_09G006850.1	2.357594	B	D
Grai_09G006860.1	108.343948	A	D
Grai_09G006870.1	1.503305	A	D
Grai_09G006880.1	0.033452	A	D
Grai_09G006890.1	23.716265	A	D
Grai_09G006900.1	0.0	A	D
Grai_09G006910.1	0.0	A	D
Grai_09G006920.1	0.0	A	D
Grai_09G006930.1	0.394858	A	D
Grai_09G006940.1	0.0	A	D
Grai_09G006950.1	0.0	A	D
Grai_09G006960.1	8.928464	B	D
Grai_09G006970.1	0.185850	B	D
Grai_09G006980.1	16.759235	B	D
Grai_09G006990.1	2.222218	B	D
Grai_09G007000.1	0.009027	B	D
Grai_09G007010.1	2.109593	B	D
Grai_09G007020.1	2.058845	B	D
Grai_09G007030.1	21.648792	B	D
Grai_09G007040.1	4.862529	A	D
Grai_09G007050.1	0.000000	A	D
Grai_09G007060.1	0.813934	A	D
Grai_09G007070.1	0.0	A	D
Grai_09G007080.1	0.0	A	D
Grai_09G007090.1	0.092318	A	D
Grai_09G007100.1	0.0	A	D
Grai_09G007110.1	1.180105	A	D
Grai_09G007120.1	0.0	A	D
Grai_09G007130.1	0.0	A	D
Grai_09G007140.1	0.031344	A	D
Grai_09G007150.1	0.0	A	D
Grai_09G007160.1	0.0	A	D
Grai_09G007170.1	0.027732	A	D
Grai_09G007180.1	3.290789	A	D
Grai_09G007190.1	2.754542	A	D
Grai_09G007200.1	7.113779	A	D
Grai_09G007210.1	15.749239	A	D
Grai_09G007220.1	0.0	A	D
Grai_09G007230.1	3.154974	A	D
Grai_09G007240.1	57.615067	A	D
Grai_09G007280.1	0.0	A	D
Grai_09G007290.1	13.148612	A	D
Grai_09G007300.1	0.0	A	D
Grai_09G007310.1	1.249055	A	D
Grai_09G007320.1	3.745546	A	D
Grai_09G007330.1	4.164076	A	D
Grai_09G007340.1	0.0	A	D
Grai_09G007350.1	0.0	A	D
Grai_09G007360.1	0.794309	A	D
Grai_09G007370.1	3.955334	A	D
Grai_09G007380.1	0.688884	A	D
Grai_09G007390.1	9.444443	A	D
Grai_09G007400.1	11.830549	A	D
Grai_09G007410.1	95.231186	A	D
Grai_09G007420.1	0.044956	A	D
Grai_09G007430.1	0.924757	A	D
Grai_09G007440.1	0.0	A	D
Grai_09G007450.1	0.0	A	D
Grai_09G007460.1	0.0	A	D
Grai_09G007470.1	0.0	A	D
Grai_09G007480.1	0.375078	A	D
Grai_09G007490.1	15.349521	A	D
Grai_09G007500.1	8.346526	A	D
Grai_09G007510.1	12.044975	A	D
Grai_09G007520.1	0.0	A	D
Grai_09G007530.1	4.657602	A	D
Grai_09G007540.1	11.047962	A	D
Grai_09G007550.1	1.861545	A	D
Grai_09G007560.1	0.032286	A	D
Grai_09G007570.1	0.0	A	D
Grai_09G007580.1	0.0	A	D
Grai_09G007590.1	0.818211	A	D
Grai_09G007600.1	0.0	A	D
Grai_09G007610.1	0.0	A	D
Grai_09G007620.1	0.0	A	D
Grai_09G007630.1	0.0	A	D
Grai_09G007640.1	109.985252	A	D
Grai_09G007650.1	0.0	A	D
Grai_09G007660.1	14.666811	A	D
Grai_09G007670.1	0.000000	A	D
Grai_09G007680.1	13.978292	A	D
Grai_09G007690.1	12.270415	A	D
Grai_09G007700.1	0.0	A	D
Grai_09G007710.1	10.058922	A	D
Grai_09G007720.1	12.422297	A	D
Grai_09G007730.1	0.013798	A	D
Grai_09G007740.1	24.731829	A	D
Grai_09G007750.1	0.000000	A	D
Grai_09G007760.1	7.713343	A	D
Grai_09G007770.1	25.169815	A	D
Grai_09G007780.1	0.0	A	D
Grai_09G007790.1	8.764163	A	D
Grai_09G007800.1	0.0	A	D
Grai_09G007810.1	0.000000	A	D
Grai_09G007820.1	0.974280	A	D
Grai_09G007830.1	0.0	A	D
Grai_09G007840.1	3.013337	A	D
Grai_09G007850.1	4.917336	A	D
Grai_09G007860.1	0.0	A	D
Grai_09G007870.1	20.079094	A	D
Grai_09G007880.1	0.0	A	D
Grai_09G007890.1	1.484259	A	D
Grai_09G007900.1	0.000000	A	D
Grai_09G007910.1	0.0	A	D
